Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.23 [1.17-1.29],2.050e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Gly,1.23 [1.15-1.32],7.793e-04,***,Glycine
IDL-PL%,1.22 [1.16-1.28],2.636e-10,***,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.20 [1.14-1.25],1.582e-08,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.19 [1.14-1.25],1.743e-08,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.19 [1.14-1.25],2.937e-08,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.15 [1.10-1.21],0.003,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.15 [1.09-1.21],0.011,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Pyruvate,1.14 [1.09-1.20],0.024,*,Pyruvate
L-LDL-FC%,0.88 [0.85-0.93],0.030,*,Free Cholesterol to Total-Lipids in Large LDL percentage
LA,0.87 [0.83-0.92],0.006,**,Linoleic Acid
M-HDL-FC%,0.87 [0.83-0.92],0.020,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
Omega-6,0.87 [0.83-0.91],0.005,**,Omega-6 Fatty Acids
Cholines,0.87 [0.83-0.91],0.014,*,Total-Cholines
PC,0.87 [0.83-0.91],0.020,*,Phosphatidylcholines
S-VLDL-FC%,0.87 [0.83-0.91],7.251e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-HDL-CE,0.87 [0.82-0.91],0.010,*,Cholesteryl Esters in Small HDL
Omega-3%,0.87 [0.83-0.91],0.004,**,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-VLDL-PL%,0.87 [0.83-0.91],0.003,**,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-CE,0.87 [0.82-0.91],0.023,*,Cholesteryl Esters in Small VLDL
S-HDL-C,0.87 [0.82-0.91],0.007,**,Cholesterol in Small HDL
S-HDL-P,0.86 [0.82-0.91],0.006,**,Concentration of Small HDL Particles
XS-VLDL-C%,0.86 [0.83-0.90],1.397e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-PL,0.86 [0.82-0.91],0.005,**,Phospholipids in Small VLDL
M-VLDL-L,0.86 [0.82-0.91],0.001,**,Total-Lipids in Medium VLDL
XS-VLDL-CE%,0.86 [0.82-0.90],4.270e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
SM,0.86 [0.82-0.91],0.003,**,Sphingomyelins
VLDL-C,0.86 [0.82-0.90],7.651e-04,***,VLDL Cholesterol
S-VLDL-C,0.86 [0.81-0.90],0.001,**,Cholesterol in Small VLDL
Total-PL,0.86 [0.82-0.90],1.327e-04,***,Total-Phospholipids in Lipoprotein Particles
L-LDL-C%,0.85 [0.82-0.89],4.695e-07,***,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C,0.85 [0.81-0.90],5.647e-04,***,Cholesterol in Very Small VLDL
VLDL-CE,0.85 [0.81-0.90],1.016e-04,***,Cholesteryl Esters in VLDL
PUFA,0.85 [0.81-0.89],2.196e-05,***,Polyunsaturated Fatty Acids
M-VLDL-P,0.85 [0.81-0.89],1.762e-04,***,Concentration of Medium VLDL Particles
M-VLDL-PL,0.85 [0.81-0.89],7.472e-05,***,Phospholipids in Medium VLDL
Total-L,0.85 [0.81-0.89],6.084e-07,***,Total-Lipids in Lipoprotein Particles
M-LDL-C%,0.85 [0.81-0.88],4.665e-09,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-FC,0.84 [0.80-0.89],2.477e-05,***,Free Cholesterol in Small VLDL
Omega-3,0.84 [0.80-0.89],8.004e-05,***,Omega-3 Fatty Acids
L-LDL-P,0.84 [0.80-0.89],1.348e-05,***,Concentration of Large LDL Particles
XS-VLDL-CE,0.84 [0.80-0.89],4.302e-05,***,Cholesteryl Esters in Very Small VLDL
M-VLDL-FC,0.84 [0.80-0.88],5.347e-06,***,Free Cholesterol in Medium VLDL
IDL-C%,0.84 [0.80-0.87],3.148e-11,***,Cholesterol to Total-Lipids in IDL percentage
S-LDL-P,0.84 [0.79-0.88],1.798e-06,***,Concentration of Small LDL Particles
S-LDL-C%,0.83 [0.80-0.87],3.105e-10,***,Cholesterol to Total-Lipids in Small LDL percentage
