Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,2.25 [1.88-2.70],7.007e-13,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,2.21 [1.80-2.71],7.727e-09,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,2.14 [1.70-2.71],4.126e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,2.11 [1.77-2.51],2.353e-11,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,2.04 [1.71-2.43],2.502e-10,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,2.03 [1.62-2.54],1.939e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,2.00 [1.66-2.41],1.639e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Glu-lactate,1.92 [1.64-2.23],2.641e-11,***,Glucose-lactate
IDL-PL%,1.89 [1.57-2.27],3.648e-06,***,Phospholipids to Total-Lipids in IDL percentage
Glu,1.81 [1.53-2.16],4.194e-06,***,Glucose
Sc-ala,1.73 [1.45-2.06],2.457e-04,***,Spectrometer-corrected alanine
Creatinine,1.72 [1.47-2.02],5.717e-06,***,Creatinine
S-LDL-TG%,1.70 [1.42-2.04],0.004,**,Triglycerides to Total-Lipids in Small LDL percentage
Ala,1.68 [1.40-2.00],0.004,**,Alanine
M-VLDL-CE%,0.70 [0.62-0.77],1.144e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-VLDL-CE%,0.63 [0.53-0.74],0.008,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-VLDL-C%,0.63 [0.55-0.72],5.548e-06,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-FC%,0.62 [0.53-0.74],0.006,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-FC%,0.60 [0.52-0.70],1.053e-05,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.59 [0.51-0.69],1.382e-06,***,Phospholipids to Total-Lipids in Medium VLDL percentage
LA,0.59 [0.49-0.71],0.009,**,Linoleic Acid
PUFA,0.58 [0.48-0.70],0.009,**,Polyunsaturated Fatty Acids
L-LDL-FC%,0.58 [0.50-0.67],8.553e-08,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-C%,0.58 [0.49-0.68],1.293e-05,***,Cholesterol to Total-Lipids in Small VLDL percentage
VLDL-C,0.57 [0.47-0.70],0.026,*,VLDL Cholesterol
Cholines,0.57 [0.47-0.69],0.003,**,Total-Cholines
