Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.74 [1.49-2.03],8.131e-07,***,Glycoprotein Acetyls
Omega-6/Omega-3,1.46 [1.25-1.71],0.470,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-PL%,1.18 [0.99-1.40],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.05 [0.88-1.25],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.03 [0.88-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.99 [0.85-1.16],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-CE%,0.94 [0.80-1.11],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Omega-3%,0.65 [0.55-0.77],0.137,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-3,0.63 [0.52-0.76],0.424,,Omega-3 Fatty Acids
Albumin,0.60 [0.52-0.68],3.946e-09,***,Albumin
