Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.05 [0.94-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Gly,1.03 [0.87-1.21],1.000,,Glycine
M-LDL-C%,1.02 [0.91-1.15],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-CE%,1.01 [0.90-1.14],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Tyr,1.00 [0.88-1.13],1.000,,Tyrosine
M-LDL-PL%,0.98 [0.87-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Remnant-C,0.94 [0.84-1.06],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.94 [0.84-1.06],1.000,,Total-Cholesterol
Non-HDL-C,0.94 [0.84-1.06],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.94 [0.84-1.05],1.000,,LDL Cholesterol
