Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.22 [1.14-1.30],3.805e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.21 [1.14-1.29],9.767e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.21 [1.14-1.28],2.609e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.20 [1.13-1.27],0.002,**,Triglycerides to Total-Lipids in IDL percentage
MUFA%,1.18 [1.10-1.25],0.313,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-CE%,0.85 [0.80-0.90],0.011,*,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,0.85 [0.80-0.90],0.001,**,Cholesterol to Total-Lipids in IDL percentage
Unsaturation,0.85 [0.79-0.90],0.066,,Degree of Unsaturation
L-LDL-C%,0.84 [0.80-0.89],0.001,**,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-C%,0.83 [0.79-0.88],2.527e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
