Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.07 [1.00-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.06 [0.99-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.03 [0.96-1.09],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.02 [0.96-1.09],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.02 [0.95-1.09],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,0.97 [0.90-1.04],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,0.97 [0.89-1.04],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-C%,0.96 [0.90-1.02],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-PL%,0.96 [0.89-1.03],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-CE%,0.91 [0.85-0.97],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
