Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.08 [0.97-1.20],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.07 [0.95-1.20],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.05 [0.91-1.22],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
Ala,1.05 [0.94-1.16],1.000,,Alanine
M-LDL-PL%,1.01 [0.90-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.96 [0.87-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoA1,0.93 [0.82-1.04],1.000,,Apolipoprotein A1
ApoB/ApoA1,0.92 [0.83-1.03],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,0.89 [0.79-1.00],1.000,,Valine
ApoB,0.87 [0.79-0.97],1.000,,Apolipoprotein B
