Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.20 [1.04-1.38],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.18 [1.05-1.33],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.18 [1.03-1.34],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.05 [0.93-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.00 [0.88-1.14],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-PL%,0.89 [0.80-1.00],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.88 [0.79-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.88 [0.80-0.97],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.88 [0.78-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.87 [0.78-0.97],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
