Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.34 [1.29-1.40],1.814e-35,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.32 [1.26-1.38],4.194e-30,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.31 [1.26-1.37],9.817e-30,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.31 [1.25-1.37],3.680e-25,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.27 [1.21-1.33],5.669e-18,***,Glycoprotein Acetyls
IDL-PL%,1.24 [1.19-1.30],2.372e-15,***,Phospholipids to Total-Lipids in IDL percentage
MUFA%,1.24 [1.18-1.30],3.184e-13,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.23 [1.17-1.29],4.548e-13,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.23 [1.18-1.29],7.602e-14,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.22 [1.16-1.28],2.141e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.21 [1.15-1.26],5.263e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.20 [1.15-1.25],3.634e-11,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-PL%,1.19 [1.13-1.24],1.899e-07,***,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.18 [1.13-1.24],1.268e-06,***,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.18 [1.13-1.24],7.182e-06,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XXL-VLDL-PL%,1.16 [1.10-1.23],0.015,*,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-TG%,1.16 [1.10-1.22],0.002,**,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-FC%,0.88 [0.85-0.92],6.850e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-C%,0.88 [0.84-0.92],0.026,*,Cholesterol to Total-Lipids in Very Large HDL percentage
S-VLDL-CE%,0.88 [0.84-0.92],0.004,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-HDL-FC,0.88 [0.84-0.92],0.015,*,Free Cholesterol in Small HDL
M-HDL-CE%,0.88 [0.84-0.92],7.669e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
