Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.09 [1.04-1.15],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.04 [0.99-1.10],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.02 [0.97-1.08],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-CE%,1.01 [0.96-1.06],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.01 [0.96-1.07],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.99 [0.94-1.04],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.96 [0.91-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.93 [0.89-0.97],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.93 [0.88-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XL-HDL-FC,0.85 [0.80-0.91],0.699,,Free Cholesterol in Very Large HDL
