Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-TG%,1.06 [0.92-1.23],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-TG%,1.05 [0.91-1.20],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-FC%,1.03 [0.89-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-PL%,1.02 [0.88-1.18],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-LDL-FC%,1.01 [0.87-1.16],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
VLDL-C,0.96 [0.83-1.11],1.000,,VLDL Cholesterol
M-VLDL-TG%,0.95 [0.82-1.11],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
LDL-CE,0.93 [0.81-1.07],1.000,,Cholesteryl Esters in LDL
Total-C,0.93 [0.81-1.07],1.000,,Total-Cholesterol
HDL-CE,0.91 [0.77-1.08],1.000,,Cholesteryl Esters in HDL
