Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.09 [1.03-1.15],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.05 [1.00-1.10],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-CE%,1.02 [0.97-1.07],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.01 [0.96-1.06],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-C%,1.01 [0.96-1.06],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
VLDL-CE,0.89 [0.85-0.93],0.847,,Cholesteryl Esters in VLDL
IDL-P,0.89 [0.84-0.93],0.886,,Concentration of IDL Particles
XL-VLDL-PL%,0.88 [0.84-0.93],0.133,,Phospholipids to Total-Lipids in Very Large VLDL percentage
XS-VLDL-C,0.88 [0.84-0.93],0.392,,Cholesterol in Very Small VLDL
XS-VLDL-CE,0.88 [0.84-0.93],0.347,,Cholesteryl Esters in Very Small VLDL
