Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-TG%,1.19 [1.04-1.36],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-HDL-PL%,1.13 [1.00-1.29],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.09 [0.97-1.23],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Ala,1.07 [0.94-1.21],1.000,,Alanine
Gly,1.04 [0.87-1.24],1.000,,Glycine
Omega-6/Omega-3,0.98 [0.86-1.11],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,0.95 [0.85-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.92 [0.81-1.03],1.000,,Cholesteryl Esters in LDL
Total-CE,0.89 [0.79-1.00],1.000,,Total-Esterified Cholesterol
HDL-CE,0.76 [0.65-0.88],1.000,,Cholesteryl Esters in HDL
