Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.07 [0.95-1.19],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ile,1.04 [0.93-1.16],1.000,,Isoleucine
Total-BCAA,1.02 [0.91-1.15],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,1.02 [0.92-1.14],1.000,,Leucine
Tyr,1.01 [0.90-1.13],1.000,,Tyrosine
VLDL-CE,0.97 [0.87-1.09],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.95 [0.85-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.94 [0.85-1.05],1.000,,Cholesteryl Esters in LDL
PUFA/MUFA,0.93 [0.83-1.03],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Total-CE,0.92 [0.82-1.02],1.000,,Total-Esterified Cholesterol
