Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.30 [1.17-1.44],0.246,,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL%,1.26 [1.13-1.41],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.24 [1.13-1.36],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.16 [1.04-1.30],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.01 [0.91-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Clinical LDL-C,0.79 [0.72-0.87],0.531,,Clinical LDL Cholesterol
M-LDL-C%,0.77 [0.70-0.84],4.416e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.76 [0.69-0.83],3.703e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-CE%,0.75 [0.68-0.83],0.008,**,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-CE%,0.75 [0.68-0.83],0.010,*,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
