Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.14 [1.09-1.20],0.036,*,Glycoprotein Acetyls
L-HDL-PL%,1.12 [1.07-1.17],0.088,,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.12 [1.07-1.17],0.732,,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.06 [1.02-1.11],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-CE%,1.00 [0.95-1.05],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.97 [0.92-1.01],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.93 [0.89-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.91 [0.87-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.91 [0.87-0.95],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
LA%,0.88 [0.84-0.92],0.006,**,Linoleic Acid to Total-Fatty Acids percentage
