Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.14 [1.07-1.22],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
MUFA%,1.12 [1.05-1.19],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.09 [1.03-1.16],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
SFA%,1.07 [1.01-1.14],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Tyr,1.02 [0.96-1.09],1.000,,Tyrosine
HDL-C,0.98 [0.91-1.06],1.000,,HDL Cholesterol
M-LDL-FC%,0.95 [0.89-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,0.92 [0.86-0.98],1.000,,LDL Cholesterol
Unsaturation,0.85 [0.80-0.91],0.172,,Degree of Unsaturation
Omega-3%,0.85 [0.80-0.90],0.167,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
