Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.08 [0.94-1.23],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.05 [0.92-1.19],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.04 [0.91-1.18],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.03 [0.89-1.18],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,1.02 [0.89-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.00 [0.87-1.14],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.99 [0.87-1.13],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-TG%,0.98 [0.85-1.12],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,0.95 [0.82-1.10],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-C%,0.92 [0.81-1.05],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
