Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Glu,1.04 [0.97-1.11],1.000,,Glucose
HDL-FC,1.02 [0.93-1.11],1.000,,Free Cholesterol in HDL
M-LDL-FC%,1.01 [0.94-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
SFA,1.00 [0.94-1.08],1.000,,Saturated Fatty Acids
Creatinine,1.00 [0.93-1.08],1.000,,Creatinine
HDL-C,1.00 [0.92-1.09],1.000,,HDL Cholesterol
M-LDL-PL%,0.99 [0.92-1.06],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Clinical LDL-C,0.99 [0.92-1.06],1.000,,Clinical LDL Cholesterol
ApoB/ApoA1,0.98 [0.92-1.06],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,0.98 [0.92-1.06],1.000,,Apolipoprotein B
