Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.09 [0.96-1.24],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.08 [0.96-1.20],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-CE%,1.04 [0.93-1.17],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.04 [0.92-1.17],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.02 [0.91-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.97 [0.87-1.08],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.95 [0.86-1.05],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.95 [0.86-1.06],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.95 [0.85-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.93 [0.83-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
