Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.44 [1.25-1.66],0.096,,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.26 [1.08-1.47],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.25 [1.09-1.42],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.18 [1.01-1.37],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.02 [0.89-1.18],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.88 [0.77-1.01],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.86 [0.76-0.98],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.85 [0.75-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.73 [0.65-0.83],0.170,,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-FC%,0.73 [0.64-0.83],0.890,,Free Cholesterol to Total-Lipids in Medium HDL percentage
