Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.11 [0.95-1.29],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.06 [0.92-1.23],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.06 [0.91-1.23],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.02 [0.87-1.19],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.01 [0.87-1.18],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-CE%,0.98 [0.84-1.14],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C%,0.96 [0.82-1.12],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.96 [0.81-1.13],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-FC%,0.91 [0.77-1.08],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-TG%,0.90 [0.76-1.07],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
