Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.10 [0.94-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.07 [0.92-1.25],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.06 [0.90-1.24],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-C%,1.04 [0.90-1.22],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.04 [0.89-1.20],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.99 [0.85-1.16],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-FC%,0.96 [0.81-1.14],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.94 [0.80-1.11],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-C%,0.90 [0.77-1.04],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-TG%,0.85 [0.72-1.01],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
