Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.31 [1.18-1.44],0.034,*,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.30 [1.18-1.44],0.056,,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.28 [1.16-1.41],0.579,,Triglycerides to Total-Lipids in IDL percentage
S-HDL-PL%,1.27 [1.14-1.42],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.14 [1.02-1.27],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
IDL-C%,0.80 [0.73-0.87],0.189,,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.78 [0.71-0.86],0.078,,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.78 [0.71-0.85],0.021,*,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-C%,0.77 [0.70-0.85],0.025,*,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-FC,0.76 [0.68-0.85],0.298,,Free Cholesterol in Medium LDL
