Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Val,1.09 [1.00-1.18],1.000,,Valine
M-LDL-TG%,1.04 [0.96-1.13],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.03 [0.95-1.12],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,1.01 [0.93-1.09],1.000,,VLDL Cholesterol
DHA%,1.01 [0.93-1.09],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Remnant-C,0.98 [0.90-1.05],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-CE,0.97 [0.89-1.05],1.000,,Cholesteryl Esters in LDL
Total-C,0.95 [0.88-1.02],1.000,,Total-Cholesterol
M-LDL-FC%,0.94 [0.87-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.89 [0.81-0.98],1.000,,Cholesteryl Esters in HDL
