Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-CE%,1.16 [0.96-1.40],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.15 [0.95-1.39],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.08 [0.89-1.29],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.03 [0.86-1.25],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.03 [0.86-1.23],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.98 [0.82-1.17],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-TG%,0.97 [0.81-1.16],1.000,,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-PL%,0.94 [0.78-1.14],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-CE%,0.93 [0.78-1.12],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-TG%,0.90 [0.74-1.08],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
