Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.26 [1.22-1.29],5.089e-60,***,Glycoprotein Acetyls
MUFA%,1.24 [1.21-1.28],1.659e-54,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.20 [1.17-1.23],1.585e-41,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.19 [1.16-1.22],2.706e-36,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.18 [1.15-1.21],8.393e-32,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.17 [1.14-1.20],6.023e-25,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.14 [1.11-1.17],1.660e-19,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.14 [1.11-1.17],2.693e-18,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.13 [1.10-1.16],1.701e-14,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
SFA%,1.13 [1.10-1.16],2.466e-17,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,1.13 [1.10-1.16],1.259e-11,***,Triglycerides to Total-Lipids in Small HDL percentage
L-VLDL-PL%,1.12 [1.08-1.16],9.454e-05,***,Phospholipids to Total-Lipids in Large VLDL percentage
IDL-TG,1.12 [1.09-1.15],4.790e-13,***,Triglycerides in IDL
MUFA,1.12 [1.09-1.14],5.870e-13,***,Monounsaturated Fatty Acids
L-LDL-TG,1.11 [1.09-1.14],3.499e-12,***,Triglycerides in Large LDL
S-HDL-PL%,1.11 [1.08-1.14],4.235e-10,***,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-TG%,1.11 [1.08-1.14],8.475e-09,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-TG%,1.11 [1.08-1.15],5.303e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
Omega-6/Omega-3,1.11 [1.08-1.14],9.677e-11,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-VLDL-TG%,1.11 [1.08-1.14],2.570e-08,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.11 [1.08-1.14],2.582e-11,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG,1.11 [1.08-1.14],1.042e-10,***,Triglycerides in Very Small VLDL
LDL-TG,1.11 [1.08-1.13],1.973e-10,***,Triglycerides in LDL
IDL-PL%,1.10 [1.08-1.13],5.234e-08,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-TG,1.10 [1.07-1.13],4.485e-07,***,Triglycerides in Small HDL
M-VLDL-TG%,1.10 [1.07-1.13],9.624e-06,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Lactate,1.10 [1.07-1.13],7.017e-06,***,Lactate
M-LDL-TG,1.09 [1.07-1.12],4.406e-08,***,Triglycerides in Medium LDL
HDL-TG,1.09 [1.07-1.12],1.857e-06,***,Triglycerides in HDL
M-HDL-TG,1.09 [1.07-1.12],3.431e-06,***,Triglycerides in Medium HDL
TG/PG,1.09 [1.06-1.12],3.077e-04,***,Triglycerides to Phosphoglycerides ratio
L-HDL-TG%,1.08 [1.06-1.11],3.336e-04,***,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-TG,1.08 [1.06-1.11],4.543e-05,***,Triglycerides in Small LDL
L-HDL-TG,1.08 [1.05-1.11],0.012,*,Triglycerides in Large HDL
XL-HDL-TG,1.08 [1.05-1.11],2.526e-04,***,Triglycerides in Very Large HDL
SFA,1.08 [1.05-1.10],0.002,**,Saturated Fatty Acids
XXL-VLDL-TG,1.07 [1.05-1.10],0.007,**,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.07 [1.05-1.10],0.005,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL,1.07 [1.05-1.10],0.009,**,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.07 [1.05-1.10],0.017,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
Acetoacetate,1.07 [1.04-1.09],0.046,*,Acetoacetate
M-VLDL-PL%,0.93 [0.91-0.96],0.042,*,Phospholipids to Total-Lipids in Medium VLDL percentage
L-LDL-C,0.93 [0.91-0.96],0.044,*,Cholesterol in Large LDL
S-VLDL-CE%,0.93 [0.91-0.96],0.011,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
IDL-C,0.93 [0.90-0.95],0.017,*,Cholesterol in IDL
IDL-CE,0.93 [0.90-0.95],0.021,*,Cholesteryl Esters in IDL
