Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.12 [0.93-1.37],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.11 [0.93-1.33],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.07 [0.89-1.29],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.04 [0.85-1.27],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.01 [0.85-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.98 [0.82-1.16],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.97 [0.81-1.16],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.96 [0.80-1.15],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.95 [0.80-1.14],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-FC%,0.94 [0.79-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
