Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.19 [1.11-1.28],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,1.12 [1.05-1.21],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
ApoB/ApoA1,1.04 [0.97-1.12],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Tyr,1.03 [0.95-1.11],1.000,,Tyrosine
M-LDL-PL%,1.00 [0.93-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Remnant-C,0.95 [0.89-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.94 [0.88-1.01],1.000,,Total-Cholesterol Minus HDL-C
Unsaturation,0.84 [0.78-0.90],0.415,,Degree of Unsaturation
HDL-C,0.81 [0.74-0.88],0.779,,HDL Cholesterol
HDL-CE,0.80 [0.73-0.88],0.428,,Cholesteryl Esters in HDL
