Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.29 [1.17-1.42],0.115,,Glycine
XS-VLDL-PL%,1.24 [1.16-1.33],4.738e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Omega-6/Omega-3,1.22 [1.14-1.31],0.003,**,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
MUFA%,1.22 [1.13-1.31],0.025,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,1.19 [1.11-1.28],0.215,,Spectrometer-corrected alanine
L-LDL-C%,0.84 [0.79-0.89],0.011,*,Cholesterol to Total-Lipids in Large LDL percentage
DHA%,0.83 [0.78-0.89],0.035,*,Docosahexaenoic Acid to Total-Fatty Acids percentage
Total-PL,0.82 [0.77-0.89],0.028,*,Total-Phospholipids in Lipoprotein Particles
Total-L,0.82 [0.77-0.88],0.005,**,Total-Lipids in Lipoprotein Particles
S-LDL-CE,0.82 [0.76-0.88],0.038,*,Cholesteryl Esters in Small LDL
IDL-CE%,0.82 [0.77-0.87],2.025e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-CE,0.82 [0.76-0.88],0.022,*,Cholesteryl Esters in Medium LDL
S-LDL-L,0.82 [0.76-0.88],0.015,*,Total-Lipids in Small LDL
S-LDL-PL,0.82 [0.76-0.88],0.019,*,Phospholipids in Small LDL
M-HDL-FC%,0.82 [0.76-0.88],0.005,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-L,0.82 [0.76-0.88],0.007,**,Total-Lipids in Medium LDL
ApoB,0.82 [0.76-0.88],0.006,**,Apolipoprotein B
M-VLDL-C,0.81 [0.76-0.88],0.014,*,Cholesterol in Medium VLDL
M-VLDL-CE,0.81 [0.76-0.88],0.016,*,Cholesteryl Esters in Medium VLDL
L-LDL-P,0.81 [0.76-0.88],0.022,*,Concentration of Large LDL Particles
LDL-P,0.81 [0.76-0.88],0.017,*,Concentration of LDL Particles
M-LDL-C,0.81 [0.76-0.87],0.004,**,Cholesterol in Medium LDL
S-LDL-C,0.81 [0.76-0.87],0.007,**,Cholesterol in Small LDL
M-LDL-PL,0.81 [0.76-0.87],0.008,**,Phospholipids in Medium LDL
Unsaturation,0.81 [0.76-0.87],0.002,**,Degree of Unsaturation
Remnant-C,0.81 [0.76-0.87],9.068e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
XS-VLDL-CE,0.81 [0.75-0.87],0.025,*,Cholesteryl Esters in Very Small VLDL
LDL-L,0.81 [0.75-0.86],2.238e-04,***,Total-Lipids in LDL
Clinical LDL-C,0.81 [0.75-0.86],9.152e-05,***,Clinical LDL Cholesterol
LDL-CE,0.81 [0.75-0.86],3.340e-04,***,Cholesteryl Esters in LDL
Non-HDL-C,0.81 [0.75-0.86],1.167e-04,***,Total-Cholesterol Minus HDL-C
S-LDL-FC,0.81 [0.75-0.87],0.002,**,Free Cholesterol in Small LDL
IDL-P,0.80 [0.75-0.87],0.006,**,Concentration of IDL Particles
LDL-C,0.80 [0.75-0.86],1.303e-04,***,LDL Cholesterol
LDL-PL,0.80 [0.75-0.86],4.787e-04,***,Phospholipids in LDL
Total-C,0.80 [0.75-0.86],4.627e-05,***,Total-Cholesterol
IDL-FC,0.80 [0.74-0.86],0.001,**,Free Cholesterol in IDL
Total-FC,0.80 [0.75-0.86],1.511e-04,***,Total-Free Cholesterol
PUFA,0.80 [0.75-0.86],2.375e-04,***,Polyunsaturated Fatty Acids
Total-CE,0.80 [0.75-0.86],5.351e-05,***,Total-Esterified Cholesterol
L-LDL-L,0.80 [0.75-0.86],8.881e-05,***,Total-Lipids in Large LDL
M-LDL-FC,0.80 [0.74-0.86],6.218e-04,***,Free Cholesterol in Medium LDL
L-LDL-CE,0.80 [0.74-0.86],1.164e-04,***,Cholesteryl Esters in Large LDL
IDL-PL,0.80 [0.74-0.86],9.585e-04,***,Phospholipids in IDL
L-LDL-PL,0.80 [0.74-0.86],2.223e-04,***,Phospholipids in Large LDL
L-LDL-C,0.80 [0.74-0.85],5.643e-05,***,Cholesterol in Large LDL
LDL-FC,0.80 [0.74-0.85],9.859e-05,***,Free Cholesterol in LDL
IDL-L,0.79 [0.74-0.85],4.702e-05,***,Total-Lipids in IDL
Omega-3%,0.79 [0.74-0.85],4.813e-05,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-LDL-FC,0.79 [0.73-0.85],6.021e-05,***,Free Cholesterol in Large LDL
IDL-C,0.79 [0.73-0.85],1.821e-05,***,Cholesterol in IDL
IDL-CE,0.78 [0.73-0.84],7.848e-06,***,Cholesteryl Esters in IDL
Omega-3,0.76 [0.71-0.83],8.351e-06,***,Omega-3 Fatty Acids
DHA,0.75 [0.69-0.81],5.634e-07,***,Docosahexaenoic Acid
