Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.14 [0.99-1.32],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.09 [0.93-1.27],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.07 [0.91-1.25],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-FC%,1.04 [0.89-1.23],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.01 [0.86-1.19],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.98 [0.85-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.98 [0.85-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.96 [0.83-1.11],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.96 [0.84-1.11],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.96 [0.84-1.09],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
