Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Phe,1.35 [1.19-1.54],0.963,,Phenylalanine
HDL-FC,1.14 [0.97-1.34],1.000,,Free Cholesterol in HDL
Creatinine,1.12 [0.97-1.29],1.000,,Creatinine
Citrate,1.09 [0.95-1.26],1.000,,Citrate
M-LDL-TG%,1.08 [0.95-1.24],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Total-C,0.98 [0.86-1.12],1.000,,Total-Cholesterol
Non-HDL-C,0.96 [0.84-1.09],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.96 [0.84-1.09],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-C,0.96 [0.83-1.10],1.000,,VLDL Cholesterol
M-LDL-FC%,0.95 [0.83-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
