Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,1.49 [1.27-1.75],0.318,,Cholesteryl Esters in HDL
M-HDL-C,1.48 [1.27-1.73],0.180,,Cholesterol in Medium HDL
M-HDL-CE,1.48 [1.27-1.72],0.164,,Cholesteryl Esters in Medium HDL
M-HDL-FC,1.47 [1.26-1.72],0.309,,Free Cholesterol in Medium HDL
M-HDL-P,1.47 [1.26-1.71],0.181,,Concentration of Medium HDL Particles
M-LDL-TG%,1.00 [0.86-1.15],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.99 [0.86-1.14],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.99 [0.85-1.14],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.94 [0.80-1.09],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,0.81 [0.69-0.95],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
