Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.12 [1.09-1.16],1.602e-08,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.12 [1.09-1.16],2.266e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.10 [1.07-1.14],1.816e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.09 [1.05-1.12],0.009,**,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.08 [1.05-1.12],0.012,*,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.08 [1.05-1.12],0.031,*,Triglycerides to Total-Lipids in IDL percentage
L-LDL-C%,0.92 [0.90-0.95],0.008,**,Cholesterol to Total-Lipids in Large LDL percentage
Total-FA,0.92 [0.90-0.95],0.016,*,Total-Fatty Acids
M-LDL-CE%,0.92 [0.89-0.95],0.031,*,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
VLDL-C,0.92 [0.89-0.95],0.021,*,VLDL Cholesterol
VLDL-CE,0.92 [0.89-0.95],0.018,*,Cholesteryl Esters in VLDL
S-VLDL-FC,0.92 [0.89-0.94],0.011,*,Free Cholesterol in Small VLDL
IDL-C%,0.92 [0.89-0.94],5.087e-05,***,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-CE,0.91 [0.89-0.94],0.006,**,Cholesteryl Esters in Medium VLDL
S-HDL-PL,0.91 [0.89-0.94],0.006,**,Phospholipids in Small HDL
M-VLDL-L,0.91 [0.89-0.94],0.003,**,Total-Lipids in Medium VLDL
L-LDL-P,0.91 [0.89-0.94],0.004,**,Concentration of Large LDL Particles
M-VLDL-PL,0.91 [0.88-0.94],0.002,**,Phospholipids in Medium VLDL
S-LDL-PL,0.91 [0.88-0.94],8.620e-04,***,Phospholipids in Small LDL
M-VLDL-P,0.91 [0.88-0.94],0.002,**,Concentration of Medium VLDL Particles
M-VLDL-FC,0.91 [0.88-0.94],0.001,**,Free Cholesterol in Medium VLDL
M-VLDL-C,0.91 [0.88-0.94],0.001,**,Cholesterol in Medium VLDL
S-LDL-P,0.91 [0.88-0.94],7.618e-04,***,Concentration of Small LDL Particles
M-LDL-C%,0.91 [0.89-0.94],1.487e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-PL,0.91 [0.88-0.94],8.844e-04,***,Phospholipids in IDL
DHA,0.91 [0.88-0.94],0.003,**,Docosahexaenoic Acid
LDL-P,0.91 [0.88-0.94],3.149e-04,***,Concentration of LDL Particles
LA,0.91 [0.88-0.93],4.329e-05,***,Linoleic Acid
ApoB,0.91 [0.88-0.93],6.364e-05,***,Apolipoprotein B
S-HDL-L,0.91 [0.88-0.93],1.002e-04,***,Total-Lipids in Small HDL
HDL-P,0.91 [0.88-0.94],0.002,**,Concentration of HDL Particles
Phosphoglyc,0.90 [0.88-0.93],7.335e-05,***,Phosphoglycerides
S-LDL-CE%,0.90 [0.88-0.93],3.168e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-FC,0.90 [0.88-0.93],6.714e-05,***,Free Cholesterol in Small HDL
IDL-CE%,0.90 [0.88-0.93],2.900e-07,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Omega-3,0.90 [0.87-0.93],1.742e-04,***,Omega-3 Fatty Acids
S-LDL-FC,0.90 [0.88-0.93],1.367e-05,***,Free Cholesterol in Small LDL
Remnant-C,0.90 [0.88-0.93],3.981e-06,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-P,0.90 [0.87-0.93],1.519e-05,***,Concentration of Medium LDL Particles
Cholines,0.90 [0.87-0.93],2.333e-05,***,Total-Cholines
S-LDL-L,0.90 [0.87-0.93],5.360e-06,***,Total-Lipids in Small LDL
IDL-FC,0.90 [0.87-0.93],2.078e-05,***,Free Cholesterol in IDL
Omega-6,0.90 [0.87-0.93],2.541e-06,***,Omega-6 Fatty Acids
IDL-P,0.90 [0.87-0.93],3.173e-05,***,Concentration of IDL Particles
Total-PL,0.90 [0.87-0.93],3.206e-06,***,Total-Phospholipids in Lipoprotein Particles
Total-L,0.90 [0.87-0.93],2.841e-07,***,Total-Lipids in Lipoprotein Particles
IDL-L,0.90 [0.87-0.93],2.287e-06,***,Total-Lipids in IDL
PC,0.90 [0.87-0.93],1.147e-05,***,Phosphatidylcholines
S-HDL-CE,0.90 [0.87-0.93],2.711e-06,***,Cholesteryl Esters in Small HDL
S-LDL-CE,0.90 [0.87-0.92],8.451e-07,***,Cholesteryl Esters in Small LDL
Non-HDL-C,0.90 [0.87-0.92],8.986e-08,***,Total-Cholesterol Minus HDL-C
S-HDL-C,0.90 [0.87-0.92],1.133e-06,***,Cholesterol in Small HDL
L-LDL-L,0.90 [0.87-0.92],1.051e-07,***,Total-Lipids in Large LDL
S-LDL-C,0.90 [0.87-0.92],3.974e-07,***,Cholesterol in Small LDL
L-LDL-CE,0.90 [0.87-0.92],1.762e-07,***,Cholesteryl Esters in Large LDL
LDL-L,0.90 [0.87-0.92],4.795e-08,***,Total-Lipids in LDL
Total-P,0.90 [0.87-0.93],1.942e-05,***,Total-Concentration of Lipoprotein Particles
