Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-C%,1.06 [0.95-1.19],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-CE%,1.04 [0.93-1.17],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C%,1.04 [0.93-1.16],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.02 [0.91-1.15],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.00 [0.89-1.13],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-CE%,1.00 [0.90-1.11],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.00 [0.90-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.99 [0.89-1.11],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,0.98 [0.87-1.09],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.95 [0.85-1.06],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
