Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.10 [1.07-1.13],2.702e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.10 [1.07-1.13],1.917e-05,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL%,1.10 [1.06-1.13],1.611e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-TG%,1.08 [1.06-1.11],5.334e-04,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.08 [1.06-1.11],5.124e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.08 [1.05-1.11],0.001,**,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.93 [0.91-0.96],0.042,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
Total-L,0.93 [0.91-0.96],0.043,*,Total-Lipids in Lipoprotein Particles
L-LDL-C%,0.93 [0.91-0.95],0.007,**,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-CE%,0.93 [0.91-0.95],0.007,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-LDL-FC,0.93 [0.90-0.95],0.036,*,Free Cholesterol in Small LDL
LA,0.93 [0.90-0.95],0.014,*,Linoleic Acid
M-LDL-C%,0.93 [0.90-0.95],9.624e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-CE,0.93 [0.90-0.95],0.010,*,Cholesteryl Esters in Small LDL
M-VLDL-CE,0.92 [0.90-0.95],0.023,*,Cholesteryl Esters in Medium VLDL
Remnant-C,0.92 [0.90-0.95],0.006,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-HDL-L,0.92 [0.90-0.95],0.011,*,Total-Lipids in Small HDL
S-LDL-C,0.92 [0.90-0.95],0.005,**,Cholesterol in Small LDL
M-LDL-CE,0.92 [0.90-0.95],0.004,**,Cholesteryl Esters in Medium LDL
M-LDL-L,0.92 [0.90-0.95],0.003,**,Total-Lipids in Medium LDL
LDL-L,0.92 [0.90-0.95],0.001,**,Total-Lipids in LDL
Total-FC,0.92 [0.90-0.95],0.001,**,Total-Free Cholesterol
Non-HDL-C,0.92 [0.90-0.95],5.717e-04,***,Total-Cholesterol Minus HDL-C
M-LDL-PL,0.92 [0.90-0.95],0.003,**,Phospholipids in Medium LDL
LDL-CE,0.92 [0.90-0.95],7.574e-04,***,Cholesteryl Esters in LDL
IDL-L,0.92 [0.90-0.95],0.002,**,Total-Lipids in IDL
IDL-FC,0.92 [0.89-0.95],0.004,**,Free Cholesterol in IDL
L-LDL-L,0.92 [0.90-0.95],5.507e-04,***,Total-Lipids in Large LDL
M-LDL-C,0.92 [0.90-0.95],9.826e-04,***,Cholesterol in Medium LDL
IDL-P,0.92 [0.89-0.95],0.005,**,Concentration of IDL Particles
L-LDL-CE,0.92 [0.90-0.95],7.578e-04,***,Cholesteryl Esters in Large LDL
LDL-C,0.92 [0.89-0.94],2.838e-04,***,LDL Cholesterol
LDL-PL,0.92 [0.89-0.94],6.472e-04,***,Phospholipids in LDL
L-LDL-C,0.92 [0.89-0.94],2.523e-04,***,Cholesterol in Large LDL
Total-C,0.92 [0.89-0.94],1.096e-04,***,Total-Cholesterol
Total-P,0.92 [0.89-0.95],0.007,**,Total-Concentration of Lipoprotein Particles
IDL-C%,0.92 [0.89-0.94],9.473e-07,***,Cholesterol to Total-Lipids in IDL percentage
Clinical LDL-C,0.92 [0.89-0.94],4.581e-05,***,Clinical LDL Cholesterol
M-LDL-FC,0.92 [0.89-0.94],2.522e-04,***,Free Cholesterol in Medium LDL
Total-CE,0.92 [0.89-0.94],5.189e-05,***,Total-Esterified Cholesterol
LDL-FC,0.92 [0.89-0.94],9.812e-05,***,Free Cholesterol in LDL
L-LDL-PL,0.91 [0.89-0.94],7.651e-05,***,Phospholipids in Large LDL
IDL-C,0.91 [0.89-0.94],7.481e-05,***,Cholesterol in IDL
S-HDL-C,0.91 [0.89-0.94],8.078e-05,***,Cholesterol in Small HDL
S-LDL-CE%,0.91 [0.89-0.94],4.023e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-FC,0.91 [0.89-0.94],4.496e-05,***,Free Cholesterol in Large LDL
IDL-CE,0.91 [0.89-0.94],3.275e-05,***,Cholesteryl Esters in IDL
S-HDL-P,0.91 [0.89-0.94],4.644e-05,***,Concentration of Small HDL Particles
S-HDL-CE,0.91 [0.88-0.94],2.308e-05,***,Cholesteryl Esters in Small HDL
IDL-CE%,0.91 [0.89-0.93],4.738e-08,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-C%,0.90 [0.87-0.92],9.678e-11,***,Cholesterol to Total-Lipids in Small LDL percentage
