Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Tyr,1.09 [0.99-1.19],1.000,,Tyrosine
Phe,1.06 [0.97-1.16],1.000,,Phenylalanine
Ala,1.05 [0.96-1.16],1.000,,Alanine
M-LDL-FC%,1.02 [0.93-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Gln,1.02 [0.93-1.11],1.000,,Glutamine
HDL-C,0.95 [0.85-1.06],1.000,,HDL Cholesterol
M-VLDL-C%,0.93 [0.85-1.01],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
LDL-C,0.88 [0.81-0.96],1.000,,LDL Cholesterol
Clinical LDL-C,0.88 [0.80-0.96],1.000,,Clinical LDL Cholesterol
ApoB,0.88 [0.80-0.96],1.000,,Apolipoprotein B
