Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Glu,2.02 [1.84-2.21],6.397e-45,***,Glucose
Glu-lactate,2.00 [1.84-2.17],8.687e-56,***,Glucose-lactate
S-VLDL-TG%,1.80 [1.60-2.02],8.640e-18,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,1.76 [1.61-1.93],1.023e-27,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.73 [1.56-1.92],1.749e-20,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.73 [1.56-1.90],7.634e-22,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.72 [1.57-1.89],7.523e-27,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.72 [1.57-1.88],7.777e-27,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.71 [1.53-1.92],7.352e-15,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,1.64 [1.49-1.81],1.596e-17,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-VLDL-TG%,1.63 [1.40-1.89],1.184e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-PL%,1.60 [1.45-1.76],5.331e-15,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.42 [1.29-1.57],1.119e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-PL%,1.42 [1.27-1.59],1.843e-04,***,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,1.42 [1.26-1.60],0.003,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-PL%,1.40 [1.28-1.53],5.479e-08,***,Phospholipids to Total-Lipids in Large HDL percentage
Sc-ala,1.40 [1.27-1.54],2.989e-06,***,Spectrometer-corrected alanine
Ala,1.33 [1.21-1.46],0.002,**,Alanine
M-HDL-PL%,1.30 [1.18-1.43],0.046,*,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-C%,0.80 [0.74-0.86],0.004,**,Cholesterol to Total-Lipids in Large HDL percentage
IDL-FC%,0.79 [0.72-0.86],0.019,*,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-FC%,0.78 [0.73-0.84],7.405e-06,***,Free Cholesterol to Total-Lipids in Large HDL percentage
LA%,0.76 [0.70-0.84],0.004,**,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-FC%,0.75 [0.70-0.81],1.930e-07,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-CE%,0.75 [0.69-0.81],6.541e-07,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-VLDL-CE%,0.74 [0.67-0.82],0.009,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-C%,0.74 [0.66-0.83],0.018,*,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-L,0.74 [0.66-0.82],0.010,**,Total-Lipids in Large VLDL
M-VLDL-TG,0.73 [0.66-0.82],0.004,**,Triglycerides in Medium VLDL
M-VLDL-CE%,0.73 [0.69-0.78],1.921e-15,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-CE%,0.73 [0.66-0.80],3.204e-06,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-FC%,0.73 [0.65-0.82],0.012,*,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-FC%,0.72 [0.64-0.82],0.041,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,0.72 [0.64-0.81],0.004,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-VLDL-FC,0.72 [0.64-0.80],0.001,**,Free Cholesterol in Large VLDL
ApoA1,0.71 [0.63-0.80],0.004,**,Apolipoprotein A1
XL-VLDL-C%,0.71 [0.63-0.80],0.006,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
HDL-CE,0.71 [0.62-0.81],0.043,*,Cholesteryl Esters in HDL
S-HDL-PL,0.71 [0.64-0.79],3.130e-05,***,Phospholipids in Small HDL
HDL-C,0.69 [0.61-0.79],0.006,**,HDL Cholesterol
SFA,0.68 [0.62-0.75],3.038e-09,***,Saturated Fatty Acids
M-VLDL-C%,0.68 [0.63-0.74],1.733e-16,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-L,0.68 [0.61-0.75],2.554e-08,***,Total-Lipids in Small HDL
XL-VLDL-PL%,0.68 [0.62-0.74],1.227e-14,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-VLDL-CE%,0.67 [0.62-0.74],1.187e-12,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-HDL-FC%,0.67 [0.61-0.73],1.363e-12,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-LDL-FC%,0.67 [0.62-0.73],8.615e-16,***,Free Cholesterol to Total-Lipids in Large LDL percentage
VLDL-L,0.67 [0.61-0.74],4.025e-09,***,Total-Lipids in VLDL
Total-FA,0.67 [0.61-0.73],3.202e-11,***,Total-Fatty Acids
