Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.41 [1.20-1.65],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.24 [1.04-1.48],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.10 [0.92-1.32],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.08 [0.89-1.31],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.07 [0.90-1.28],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.92 [0.78-1.08],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.91 [0.77-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.69 [0.60-0.81],0.397,,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-CE%,0.69 [0.59-0.81],0.962,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Unsaturation,0.64 [0.54-0.75],0.051,,Degree of Unsaturation
