Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-FC,1.08 [1.02-1.15],1.000,,Free Cholesterol in HDL
M-LDL-TG%,1.07 [1.02-1.11],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Total-FA,1.04 [1.00-1.09],1.000,,Total-Fatty Acids
Glu,1.02 [0.98-1.07],1.000,,Glucose
Albumin,1.01 [0.96-1.06],1.000,,Albumin
Total-C,0.99 [0.95-1.04],1.000,,Total-Cholesterol
VLDL-C,0.98 [0.93-1.03],1.000,,VLDL Cholesterol
Non-HDL-C,0.97 [0.93-1.02],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.97 [0.93-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,0.95 [0.91-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
