Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-PL%,1.32 [1.10-1.59],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-FC%,1.13 [0.94-1.36],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-C%,1.11 [0.92-1.35],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,1.10 [0.91-1.33],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-LDL-TG%,1.07 [0.90-1.28],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-FC%,0.99 [0.83-1.19],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-C,0.93 [0.75-1.15],1.000,,HDL Cholesterol
Clinical LDL-C,0.78 [0.66-0.93],1.000,,Clinical LDL Cholesterol
Non-HDL-C,0.77 [0.65-0.91],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.75 [0.63-0.90],1.000,,LDL Cholesterol
