Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-FC%,1.28 [1.06-1.54],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.09 [0.92-1.30],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,1.03 [0.86-1.23],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-TG%,1.02 [0.84-1.24],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.01 [0.83-1.21],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-FC%,0.99 [0.83-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.96 [0.82-1.13],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.96 [0.81-1.14],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.93 [0.78-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.92 [0.77-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
