Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.11 [0.93-1.33],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.10 [0.91-1.33],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.08 [0.88-1.31],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.01 [0.85-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-FC%,1.01 [0.83-1.24],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-CE%,0.98 [0.83-1.17],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.97 [0.81-1.15],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.94 [0.79-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.93 [0.78-1.11],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-PL%,0.92 [0.77-1.09],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
