Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.11 [0.97-1.28],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-FC%,1.08 [0.95-1.23],1.000,,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-CE%,1.04 [0.91-1.18],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,1.03 [0.91-1.18],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
IDL-PL%,1.01 [0.88-1.16],1.000,,Phospholipids to Total-Lipids in IDL percentage
LDL-CE,0.93 [0.81-1.06],1.000,,Cholesteryl Esters in LDL
Total-CE,0.92 [0.81-1.05],1.000,,Total-Esterified Cholesterol
HDL-CE,0.92 [0.78-1.08],1.000,,Cholesteryl Esters in HDL
VLDL-C,0.91 [0.79-1.05],1.000,,VLDL Cholesterol
M-LDL-TG%,0.91 [0.79-1.05],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
