Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-PL,1.72 [1.65-1.80],6.281e-119,***,Phospholipids in HDL
M-HDL-L,1.71 [1.64-1.79],4.335e-126,***,Total-Lipids in Medium HDL
M-HDL-FC,1.71 [1.63-1.78],7.242e-122,***,Free Cholesterol in Medium HDL
M-HDL-PL,1.71 [1.64-1.78],2.758e-133,***,Phospholipids in Medium HDL
HDL-L,1.70 [1.63-1.78],1.888e-108,***,Total-Lipids in HDL
M-HDL-P,1.70 [1.63-1.78],5.994e-130,***,Concentration of Medium HDL Particles
ApoA1,1.70 [1.62-1.77],2.475e-114,***,Apolipoprotein A1
M-HDL-C,1.69 [1.62-1.76],1.894e-116,***,Cholesterol in Medium HDL
M-HDL-CE,1.68 [1.61-1.75],2.729e-115,***,Cholesteryl Esters in Medium HDL
HDL-FC,1.65 [1.58-1.73],3.137e-92,***,Free Cholesterol in HDL
HDL-C,1.64 [1.56-1.71],9.089e-88,***,HDL Cholesterol
HDL-CE,1.62 [1.55-1.70],1.011e-84,***,Cholesteryl Esters in HDL
HDL-P,1.61 [1.55-1.68],5.942e-104,***,Concentration of HDL Particles
L-HDL-PL,1.58 [1.50-1.66],8.300e-69,***,Phospholipids in Large HDL
S-HDL-PL,1.57 [1.51-1.64],1.028e-98,***,Phospholipids in Small HDL
Total-P,1.57 [1.50-1.64],2.176e-88,***,Total-Concentration of Lipoprotein Particles
S-HDL-L,1.53 [1.47-1.60],2.437e-81,***,Total-Lipids in Small HDL
L-HDL-L,1.52 [1.44-1.59],8.227e-55,***,Total-Lipids in Large HDL
L-HDL-P,1.48 [1.41-1.56],1.378e-46,***,Concentration of Large HDL Particles
PC,1.48 [1.41-1.55],4.964e-59,***,Phosphatidylcholines
Phosphoglyc,1.47 [1.40-1.53],3.739e-59,***,Phosphoglycerides
S-HDL-FC,1.47 [1.41-1.53],2.760e-67,***,Free Cholesterol in Small HDL
L-HDL-FC,1.47 [1.39-1.54],2.648e-43,***,Free Cholesterol in Large HDL
S-HDL-C,1.44 [1.38-1.51],9.107e-59,***,Cholesterol in Small HDL
SFA%,1.44 [1.38-1.49],2.667e-67,***,Saturated Fatty Acids to Total-Fatty Acids percentage
Cholines,1.43 [1.37-1.50],2.901e-50,***,Total-Cholines
L-HDL-C,1.43 [1.36-1.51],7.865e-37,***,Cholesterol in Large HDL
S-HDL-P,1.43 [1.37-1.49],4.982e-57,***,Concentration of Small HDL Particles
S-HDL-PL%,1.42 [1.36-1.48],3.009e-49,***,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-CE,1.42 [1.35-1.49],2.023e-34,***,Cholesteryl Esters in Large HDL
S-HDL-CE,1.41 [1.36-1.48],1.541e-51,***,Cholesteryl Esters in Small HDL
M-HDL-FC%,1.40 [1.34-1.47],7.194e-36,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-size,1.39 [1.33-1.47],8.240e-33,***,Average Diameter for HDL Particles
Total-PL,1.36 [1.30-1.42],8.406e-37,***,Total-Phospholipids in Lipoprotein Particles
SM,1.32 [1.26-1.38],8.900e-28,***,Sphingomyelins
M-HDL-TG,1.30 [1.25-1.35],1.257e-30,***,Triglycerides in Medium HDL
SFA,1.30 [1.25-1.35],3.298e-31,***,Saturated Fatty Acids
L-HDL-TG,1.29 [1.23-1.34],2.351e-25,***,Triglycerides in Large HDL
HDL-TG,1.24 [1.19-1.29],5.535e-19,***,Triglycerides in HDL
3-Hydroxybutyrate,1.22 [1.17-1.27],4.890e-17,***,3-Hydroxybutyrate
MUFA,1.22 [1.17-1.27],1.809e-16,***,Monounsaturated Fatty Acids
Total-FA,1.21 [1.16-1.26],2.312e-14,***,Total-Fatty Acids
Acetoacetate,1.20 [1.16-1.25],4.173e-16,***,Acetoacetate
IDL-TG,1.19 [1.14-1.24],3.405e-11,***,Triglycerides in IDL
MUFA%,1.18 [1.13-1.23],2.723e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
