Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.10 [1.07-1.12],4.654e-08,***,Glycoprotein Acetyls
MUFA%,1.08 [1.05-1.10],6.398e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.08 [1.05-1.10],7.048e-05,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.07 [1.05-1.10],9.145e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-PL%,1.07 [1.05-1.10],0.002,**,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.07 [1.05-1.10],5.502e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.07 [1.05-1.10],0.003,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.07 [1.05-1.09],5.101e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.07 [1.04-1.09],0.049,*,Triglycerides to Total-Lipids in Small VLDL percentage
Omega-6%,0.94 [0.92-0.96],0.045,*,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-VLDL-CE%,0.94 [0.92-0.96],0.026,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
PUFA%,0.94 [0.92-0.96],0.011,*,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-C%,0.94 [0.92-0.96],0.017,*,Cholesterol to Total-Lipids in Small VLDL percentage
Albumin,0.94 [0.92-0.96],0.020,*,Albumin
IDL-C%,0.94 [0.92-0.96],3.602e-04,***,Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.94 [0.92-0.96],6.555e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-P,0.94 [0.91-0.96],0.018,*,Concentration of IDL Particles
XS-VLDL-C%,0.94 [0.92-0.96],3.544e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.94 [0.92-0.96],2.819e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-LDL-C%,0.93 [0.91-0.96],4.756e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
XL-VLDL-PL%,0.93 [0.91-0.96],0.032,*,Phospholipids to Total-Lipids in Very Large VLDL percentage
ApoB/ApoA1,0.93 [0.91-0.96],0.003,**,Apolipoprotein B to Apolipoprotein A1 ratio
M-VLDL-CE,0.93 [0.91-0.96],0.004,**,Cholesteryl Esters in Medium VLDL
PUFA/MUFA,0.93 [0.91-0.95],8.257e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-LDL-FC%,0.93 [0.91-0.95],1.508e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Lactate,0.93 [0.90-0.95],1.553e-04,***,Lactate
LA%,0.92 [0.90-0.94],2.607e-07,***,Linoleic Acid to Total-Fatty Acids percentage
