Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.13 [1.11-1.16],7.551e-20,***,Glycoprotein Acetyls
IDL-TG%,1.13 [1.10-1.15],2.626e-21,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.13 [1.10-1.15],1.353e-21,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.12 [1.10-1.15],5.082e-20,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.12 [1.10-1.15],1.149e-17,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.12 [1.09-1.15],1.925e-09,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,1.12 [1.09-1.14],7.326e-13,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.11 [1.09-1.14],1.527e-12,***,Triglycerides to Total-Lipids in Small VLDL percentage
MUFA%,1.11 [1.08-1.14],4.724e-13,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.11 [1.09-1.13],1.557e-15,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.10 [1.08-1.13],1.571e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.10 [1.07-1.12],6.211e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.08 [1.06-1.11],1.613e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.07 [1.04-1.10],0.044,*,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-C%,0.94 [0.92-0.96],0.019,*,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-P,0.94 [0.92-0.96],0.026,*,Concentration of Medium LDL Particles
M-LDL-C,0.94 [0.92-0.96],0.016,*,Cholesterol in Medium LDL
L-LDL-P,0.94 [0.92-0.96],0.028,*,Concentration of Large LDL Particles
S-LDL-C,0.94 [0.92-0.96],0.010,*,Cholesterol in Small LDL
LDL-P,0.94 [0.92-0.96],0.016,*,Concentration of LDL Particles
S-LDL-FC%,0.94 [0.92-0.96],1.866e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
ApoB,0.94 [0.91-0.96],0.003,**,Apolipoprotein B
S-HDL-CE%,0.94 [0.91-0.96],0.001,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
LDL-CE,0.93 [0.91-0.96],0.001,**,Cholesteryl Esters in LDL
XS-VLDL-FC%,0.93 [0.92-0.95],5.556e-06,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
LDL-L,0.93 [0.91-0.95],4.842e-04,***,Total-Lipids in LDL
IDL-FC%,0.93 [0.91-0.95],9.349e-06,***,Free Cholesterol to Total-Lipids in IDL percentage
LDL-PL,0.93 [0.91-0.95],1.208e-04,***,Phospholipids in LDL
L-LDL-CE,0.93 [0.91-0.95],9.419e-05,***,Cholesteryl Esters in Large LDL
Remnant-C,0.93 [0.91-0.95],5.412e-05,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-C,0.93 [0.91-0.95],2.308e-05,***,LDL Cholesterol
Total-FC,0.93 [0.91-0.95],3.884e-05,***,Total-Free Cholesterol
S-HDL-C%,0.93 [0.91-0.95],1.221e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-L,0.93 [0.91-0.95],2.100e-05,***,Total-Lipids in Large LDL
Non-HDL-C,0.93 [0.91-0.95],1.147e-05,***,Total-Cholesterol Minus HDL-C
XS-VLDL-C,0.93 [0.91-0.95],4.009e-04,***,Cholesterol in Very Small VLDL
LA,0.93 [0.91-0.95],1.378e-05,***,Linoleic Acid
M-LDL-FC%,0.93 [0.91-0.95],1.020e-06,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,0.93 [0.91-0.95],1.498e-08,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Total-C,0.93 [0.90-0.95],2.062e-06,***,Total-Cholesterol
L-HDL-C%,0.92 [0.91-0.94],9.161e-09,***,Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-FC,0.92 [0.90-0.95],5.583e-06,***,Free Cholesterol in Small LDL
L-LDL-C,0.92 [0.90-0.95],2.118e-06,***,Cholesterol in Large LDL
Total-CE,0.92 [0.90-0.94],1.072e-06,***,Total-Esterified Cholesterol
Albumin,0.92 [0.90-0.94],1.560e-06,***,Albumin
M-LDL-FC,0.92 [0.90-0.94],1.364e-06,***,Free Cholesterol in Medium LDL
L-LDL-PL,0.92 [0.90-0.94],2.473e-07,***,Phospholipids in Large LDL
IDL-PL,0.92 [0.90-0.94],1.151e-06,***,Phospholipids in IDL
M-VLDL-C,0.92 [0.90-0.94],3.729e-07,***,Cholesterol in Medium VLDL
Clinical LDL-C,0.92 [0.90-0.94],1.309e-08,***,Clinical LDL Cholesterol
XS-VLDL-CE,0.92 [0.90-0.94],1.824e-06,***,Cholesteryl Esters in Very Small VLDL
IDL-L,0.92 [0.90-0.94],4.454e-08,***,Total-Lipids in IDL
Unsaturation,0.92 [0.90-0.94],3.268e-08,***,Degree of Unsaturation
IDL-P,0.92 [0.89-0.94],1.326e-07,***,Concentration of IDL Particles
S-VLDL-CE%,0.92 [0.90-0.94],8.869e-10,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-VLDL-C%,0.92 [0.89-0.94],2.089e-07,***,Cholesterol to Total-Lipids in Large VLDL percentage
LDL-FC,0.91 [0.89-0.94],3.561e-09,***,Free Cholesterol in LDL
M-VLDL-CE%,0.91 [0.90-0.93],1.088e-13,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Omega-6%,0.91 [0.89-0.93],1.309e-11,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-LDL-FC,0.91 [0.89-0.93],2.974e-10,***,Free Cholesterol in Large LDL
M-VLDL-PL%,0.91 [0.89-0.93],4.480e-12,***,Phospholipids to Total-Lipids in Medium VLDL percentage
IDL-CE,0.91 [0.89-0.93],1.361e-10,***,Cholesteryl Esters in IDL
IDL-C,0.91 [0.89-0.93],6.194e-11,***,Cholesterol in IDL
L-VLDL-CE%,0.91 [0.89-0.93],1.341e-09,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-FC%,0.91 [0.88-0.93],1.560e-07,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
IDL-FC,0.91 [0.89-0.93],2.054e-10,***,Free Cholesterol in IDL
M-VLDL-C%,0.91 [0.89-0.93],4.167e-14,***,Cholesterol to Total-Lipids in Medium VLDL percentage
PUFA%,0.91 [0.89-0.93],9.332e-14,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-FC%,0.91 [0.89-0.93],5.420e-13,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-C%,0.91 [0.89-0.93],5.328e-14,***,Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-C%,0.91 [0.89-0.93],2.878e-13,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-CE,0.91 [0.88-0.93],3.219e-11,***,Cholesteryl Esters in Medium VLDL
IDL-CE%,0.91 [0.89-0.92],8.003e-15,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-VLDL-PL%,0.90 [0.88-0.92],1.287e-13,***,Phospholipids to Total-Lipids in Small VLDL percentage
XL-VLDL-CE%,0.90 [0.88-0.92],6.953e-11,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-VLDL-FC%,0.90 [0.88-0.92],3.637e-15,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-C%,0.90 [0.88-0.92],1.117e-18,***,Cholesterol to Total-Lipids in IDL percentage
PUFA/MUFA,0.90 [0.88-0.92],1.352e-14,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-VLDL-C%,0.90 [0.88-0.92],6.923e-11,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-LDL-C%,0.90 [0.88-0.92],1.585e-18,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,0.90 [0.88-0.91],1.489e-18,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.89 [0.88-0.91],2.140e-20,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.89 [0.87-0.91],2.089e-21,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-LDL-C%,0.88 [0.86-0.90],2.711e-24,***,Cholesterol to Total-Lipids in Small LDL percentage
LA%,0.88 [0.86-0.90],5.969e-26,***,Linoleic Acid to Total-Fatty Acids percentage
