Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,2.83 [2.53-3.16],1.124e-70,***,Creatinine
XS-VLDL-PL%,1.72 [1.48-2.01],4.626e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.66 [1.44-1.92],2.410e-06,***,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.61 [1.39-1.87],1.352e-04,***,Phospholipids to Total-Lipids in IDL percentage
L-LDL-TG%,1.60 [1.38-1.84],4.104e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.59 [1.38-1.83],5.128e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.58 [1.35-1.85],0.004,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
GlycA,1.56 [1.34-1.82],0.003,**,Glycoprotein Acetyls
L-LDL-C%,0.68 [0.60-0.77],6.746e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-C%,0.68 [0.60-0.77],7.247e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-C%,0.67 [0.60-0.76],1.300e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.66 [0.57-0.77],0.028,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-L,0.66 [0.57-0.77],0.011,*,Total-Lipids in LDL
Non-HDL-C,0.66 [0.57-0.76],0.005,**,Total-Cholesterol Minus HDL-C
XS-VLDL-C%,0.66 [0.58-0.75],4.210e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
LDL-CE,0.66 [0.57-0.77],0.016,*,Cholesteryl Esters in LDL
LDL-C,0.65 [0.56-0.76],0.004,**,LDL Cholesterol
XS-VLDL-CE%,0.65 [0.57-0.74],4.934e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-L,0.65 [0.56-0.75],0.005,**,Total-Lipids in Large LDL
Total-FC,0.65 [0.56-0.75],0.006,**,Total-Free Cholesterol
L-LDL-CE,0.65 [0.55-0.75],0.010,*,Cholesteryl Esters in Large LDL
IDL-C%,0.64 [0.57-0.73],1.003e-07,***,Cholesterol to Total-Lipids in IDL percentage
Clinical LDL-C,0.64 [0.56-0.74],4.127e-04,***,Clinical LDL Cholesterol
S-LDL-FC,0.64 [0.55-0.76],0.046,*,Free Cholesterol in Small LDL
Total-C,0.64 [0.56-0.74],3.857e-04,***,Total-Cholesterol
LDL-PL,0.64 [0.55-0.75],0.009,**,Phospholipids in LDL
L-LDL-C,0.64 [0.55-0.74],0.003,**,Cholesterol in Large LDL
Total-CE,0.63 [0.55-0.73],2.070e-04,***,Total-Esterified Cholesterol
M-LDL-FC,0.63 [0.53-0.74],0.014,*,Free Cholesterol in Medium LDL
IDL-PL,0.63 [0.53-0.74],0.022,*,Phospholipids in IDL
IDL-L,0.62 [0.53-0.72],3.738e-04,***,Total-Lipids in IDL
IDL-CE%,0.62 [0.55-0.70],2.540e-09,***,Cholesteryl Esters to Total-Lipids in IDL percentage
LDL-FC,0.62 [0.53-0.72],0.001,**,Free Cholesterol in LDL
L-LDL-PL,0.62 [0.52-0.72],0.001,**,Phospholipids in Large LDL
L-LDL-FC,0.60 [0.51-0.71],4.227e-04,***,Free Cholesterol in Large LDL
IDL-P,0.60 [0.50-0.72],0.005,**,Concentration of IDL Particles
IDL-FC,0.60 [0.51-0.71],9.596e-04,***,Free Cholesterol in IDL
IDL-C,0.59 [0.51-0.69],1.829e-05,***,Cholesterol in IDL
IDL-CE,0.58 [0.49-0.68],8.824e-06,***,Cholesteryl Esters in IDL
