Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.26 [1.16-1.37],0.043,*,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,1.25 [1.14-1.37],0.870,,Glycoprotein Acetyls
M-LDL-TG%,1.24 [1.13-1.35],0.427,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.17 [1.06-1.29],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.15 [1.04-1.27],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.89 [0.82-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.88 [0.81-0.95],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.88 [0.80-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-C%,0.79 [0.73-0.86],0.004,**,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-C%,0.78 [0.72-0.85],0.002,**,Cholesterol to Total-Lipids in Small LDL percentage
