Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.07 [0.93-1.23],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.05 [0.92-1.20],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.03 [0.90-1.20],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-CE%,1.03 [0.90-1.19],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C%,1.03 [0.90-1.18],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-CE%,0.98 [0.87-1.10],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.97 [0.86-1.11],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.97 [0.85-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.97 [0.85-1.10],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.96 [0.85-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
