Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.37 [1.20-1.56],0.836,,Glycoprotein Acetyls
M-VLDL-FC%,1.14 [1.00-1.30],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.11 [0.97-1.27],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.06 [0.93-1.20],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.01 [0.89-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.99 [0.87-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-CE%,0.98 [0.86-1.12],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-PL%,0.95 [0.83-1.09],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-C%,0.94 [0.83-1.07],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-TG%,0.88 [0.76-1.01],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
