Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.11 [1.01-1.22],1.000,,Glutamine
Gly,1.05 [0.92-1.20],1.000,,Glycine
Phe,1.03 [0.93-1.13],1.000,,Phenylalanine
M-LDL-PL%,1.02 [0.93-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
His,1.01 [0.92-1.11],1.000,,Histidine
VLDL-CE,0.94 [0.85-1.03],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.92 [0.84-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.90 [0.80-1.01],1.000,,Cholesteryl Esters in HDL
LDL-CE,0.89 [0.81-0.98],1.000,,Cholesteryl Esters in LDL
Total-CE,0.88 [0.81-0.97],1.000,,Total-Esterified Cholesterol
