Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.03 [0.97-1.10],1.000,,Creatinine
Citrate,1.02 [0.96-1.09],1.000,,Citrate
MUFA,1.01 [0.95-1.07],1.000,,Monounsaturated Fatty Acids
M-LDL-PL%,1.01 [0.94-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
SFA,1.01 [0.95-1.07],1.000,,Saturated Fatty Acids
ApoA1,1.00 [0.93-1.07],1.000,,Apolipoprotein A1
M-LDL-FC%,0.98 [0.93-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.95 [0.90-1.02],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,0.95 [0.89-1.01],1.000,,Apolipoprotein B
Clinical LDL-C,0.95 [0.89-1.00],1.000,,Clinical LDL Cholesterol
