Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.07 [0.91-1.26],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.05 [0.90-1.23],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.04 [0.90-1.22],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,1.04 [0.89-1.21],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.03 [0.87-1.21],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.98 [0.85-1.13],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.98 [0.84-1.14],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.96 [0.83-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.94 [0.81-1.10],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,0.93 [0.79-1.11],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
