Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,1.07 [0.92-1.25],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-CE%,1.05 [0.90-1.22],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-FC%,1.03 [0.89-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,1.03 [0.88-1.19],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.01 [0.86-1.18],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.99 [0.86-1.15],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.99 [0.86-1.15],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.99 [0.85-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.98 [0.85-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,0.93 [0.80-1.09],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
