Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL,1.27 [1.16-1.40],0.080,,Phospholipids in Very Large HDL
HDL-size,1.27 [1.16-1.39],0.046,*,Average Diameter for HDL Particles
XL-HDL-L,1.25 [1.14-1.37],0.869,,Total-Lipids in Very Large HDL
XL-HDL-PL%,1.21 [1.12-1.32],0.496,,Phospholipids to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.01 [0.93-1.09],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-FC%,1.00 [0.93-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.99 [0.93-1.06],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-C%,0.84 [0.79-0.90],0.275,,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-CE,0.83 [0.77-0.90],0.499,,Cholesteryl Esters in Small HDL
XL-HDL-C%,0.82 [0.76-0.88],0.031,*,Cholesterol to Total-Lipids in Very Large HDL percentage
