Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-CE%,1.09 [0.98-1.22],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.09 [0.98-1.21],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.07 [0.96-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.03 [0.92-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.01 [0.91-1.12],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-FC%,0.99 [0.88-1.12],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.98 [0.88-1.09],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C%,0.97 [0.88-1.08],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-TG%,0.96 [0.85-1.08],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.93 [0.82-1.04],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
