Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-CE%,1.21 [1.00-1.47],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.21 [1.00-1.46],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.18 [0.99-1.42],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.12 [0.93-1.34],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.11 [0.94-1.31],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.92 [0.78-1.09],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.89 [0.76-1.06],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-LDL-C%,0.87 [0.74-1.03],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-TG%,0.81 [0.67-0.96],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
VLDL-size,0.63 [0.52-0.76],0.214,,Average Diameter for VLDL Particles
