Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.53 [1.29-1.82],0.320,,Glycoprotein Acetyls
M-LDL-TG%,1.07 [0.91-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.02 [0.86-1.22],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-FC%,1.01 [0.84-1.22],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,1.00 [0.85-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.95 [0.82-1.10],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.95 [0.80-1.12],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-C%,0.94 [0.81-1.11],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.94 [0.80-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.91 [0.78-1.07],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
