Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,1.12 [1.10-1.15],9.509e-16,***,Phospholipids to Total-Lipids in Small HDL percentage
HDL-size,1.12 [1.09-1.15],1.451e-09,***,Average Diameter for HDL Particles
L-HDL-PL,1.11 [1.08-1.15],2.685e-07,***,Phospholipids in Large HDL
L-HDL-FC,1.10 [1.07-1.14],1.500e-04,***,Free Cholesterol in Large HDL
L-HDL-L,1.10 [1.07-1.13],3.076e-05,***,Total-Lipids in Large HDL
XL-HDL-PL,1.10 [1.07-1.13],2.936e-04,***,Phospholipids in Very Large HDL
L-HDL-P,1.10 [1.07-1.13],6.871e-04,***,Concentration of Large HDL Particles
L-HDL-C,1.09 [1.06-1.13],0.001,**,Cholesterol in Large HDL
L-HDL-CE,1.09 [1.06-1.13],0.002,**,Cholesteryl Esters in Large HDL
M-LDL-TG%,1.09 [1.06-1.11],4.440e-08,***,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.09 [1.06-1.11],1.479e-07,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-TG%,1.08 [1.06-1.11],4.056e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-HDL-PL%,1.08 [1.05-1.10],2.549e-04,***,Phospholipids to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.07 [1.05-1.10],2.083e-04,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL%,1.07 [1.05-1.10],0.003,**,Phospholipids to Total-Lipids in Small LDL percentage
IDL-TG%,1.06 [1.04-1.09],0.018,*,Triglycerides to Total-Lipids in IDL percentage
Total-FA,0.94 [0.92-0.96],0.040,*,Total-Fatty Acids
DHA%,0.94 [0.92-0.96],0.027,*,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-VLDL-TG,0.94 [0.92-0.96],0.042,*,Triglycerides in Very Large VLDL
Total-TG,0.94 [0.91-0.96],0.010,*,Total-Triglycerides
S-VLDL-TG,0.93 [0.91-0.96],0.012,*,Triglycerides in Small VLDL
IDL-C%,0.93 [0.91-0.95],3.507e-05,***,Cholesterol to Total-Lipids in IDL percentage
XL-HDL-FC%,0.93 [0.91-0.96],0.014,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-TG,0.93 [0.91-0.95],2.063e-04,***,Triglycerides in VLDL
IDL-CE%,0.93 [0.91-0.95],8.493e-07,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-VLDL-P,0.93 [0.90-0.95],1.895e-04,***,Concentration of Very Large VLDL Particles
S-LDL-CE%,0.93 [0.90-0.95],1.774e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XL-VLDL-L,0.93 [0.90-0.95],1.086e-04,***,Total-Lipids in Very Large VLDL
M-LDL-CE%,0.92 [0.90-0.95],1.744e-05,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
IDL-PL,0.92 [0.90-0.95],4.160e-05,***,Phospholipids in IDL
XL-HDL-C%,0.92 [0.90-0.95],2.272e-06,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-VLDL-PL,0.92 [0.90-0.95],4.686e-05,***,Phospholipids in Very Large VLDL
IDL-FC,0.92 [0.90-0.94],4.243e-06,***,Free Cholesterol in IDL
IDL-L,0.92 [0.90-0.94],4.324e-07,***,Total-Lipids in IDL
Total-L,0.92 [0.90-0.94],4.729e-08,***,Total-Lipids in Lipoprotein Particles
M-LDL-C%,0.92 [0.90-0.94],1.896e-09,***,Cholesterol to Total-Lipids in Medium LDL percentage
XL-VLDL-FC,0.92 [0.90-0.94],2.830e-06,***,Free Cholesterol in Very Large VLDL
IDL-C,0.92 [0.90-0.94],7.149e-08,***,Cholesterol in IDL
VLDL-size,0.92 [0.89-0.94],1.255e-06,***,Average Diameter for VLDL Particles
Albumin,0.92 [0.90-0.94],2.150e-08,***,Albumin
Total-CE,0.92 [0.90-0.94],8.181e-09,***,Total-Esterified Cholesterol
IDL-CE,0.92 [0.89-0.94],4.146e-08,***,Cholesteryl Esters in IDL
