Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.12 [1.10-1.14],3.676e-19,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG%,1.11 [1.08-1.15],2.299e-08,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-TG%,1.11 [1.09-1.14],1.694e-20,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.11 [1.09-1.13],4.189e-17,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.11 [1.08-1.13],4.574e-13,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,1.11 [1.09-1.13],1.115e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.10 [1.08-1.12],1.704e-15,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.10 [1.07-1.12],1.109e-10,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,1.10 [1.07-1.12],3.434e-12,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.09 [1.07-1.11],6.107e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.09 [1.06-1.11],2.268e-11,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.07 [1.05-1.10],4.731e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
GlycA,1.07 [1.05-1.10],1.145e-04,***,Glycoprotein Acetyls
M-HDL-PL%,1.07 [1.05-1.09],3.616e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.07 [1.05-1.09],1.722e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
TG/PG,1.07 [1.04-1.09],0.003,**,Triglycerides to Phosphoglycerides ratio
S-HDL-TG,1.06 [1.04-1.09],0.005,**,Triglycerides in Small HDL
L-HDL-TG%,1.06 [1.04-1.08],0.040,*,Triglycerides to Total-Lipids in Large HDL percentage
IDL-PL%,1.06 [1.04-1.08],0.025,*,Phospholipids to Total-Lipids in IDL percentage
L-HDL-FC%,0.95 [0.94-0.97],0.006,**,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-FC%,0.95 [0.93-0.97],0.002,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-CE%,0.95 [0.93-0.97],0.049,*,Cholesteryl Esters to Total-Lipids in Small HDL percentage
IDL-FC%,0.95 [0.93-0.96],0.002,**,Free Cholesterol to Total-Lipids in IDL percentage
LDL-CE,0.95 [0.93-0.97],0.040,*,Cholesteryl Esters in LDL
L-HDL-CE%,0.95 [0.93-0.96],4.220e-05,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
LDL-L,0.94 [0.92-0.96],0.011,*,Total-Lipids in LDL
LA,0.94 [0.92-0.96],0.007,**,Linoleic Acid
M-HDL-C%,0.94 [0.92-0.96],0.003,**,Cholesterol to Total-Lipids in Medium HDL percentage
Remnant-C,0.94 [0.92-0.96],0.004,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-FC%,0.94 [0.92-0.96],4.082e-05,***,Free Cholesterol to Total-Lipids in Small LDL percentage
LDL-PL,0.94 [0.92-0.96],0.003,**,Phospholipids in LDL
LDL-C,0.94 [0.92-0.96],8.756e-04,***,LDL Cholesterol
Non-HDL-C,0.94 [0.92-0.96],6.003e-04,***,Total-Cholesterol Minus HDL-C
Total-FC,0.94 [0.92-0.96],0.001,**,Total-Free Cholesterol
L-HDL-C%,0.94 [0.92-0.96],4.960e-07,***,Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-CE,0.94 [0.92-0.96],9.334e-04,***,Cholesteryl Esters in Large LDL
L-LDL-L,0.94 [0.92-0.96],3.222e-04,***,Total-Lipids in Large LDL
S-HDL-C%,0.94 [0.92-0.96],7.478e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-C,0.94 [0.92-0.96],0.004,**,Cholesterol in Very Small VLDL
S-VLDL-CE%,0.94 [0.92-0.96],4.607e-05,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Total-C,0.93 [0.92-0.95],3.149e-05,***,Total-Cholesterol
L-LDL-C,0.93 [0.91-0.95],2.824e-05,***,Cholesterol in Large LDL
M-LDL-FC,0.93 [0.91-0.95],6.271e-05,***,Free Cholesterol in Medium LDL
Total-CE,0.93 [0.91-0.95],1.358e-05,***,Total-Esterified Cholesterol
M-VLDL-C,0.93 [0.91-0.95],9.106e-05,***,Cholesterol in Medium VLDL
L-LDL-PL,0.93 [0.91-0.95],3.121e-05,***,Phospholipids in Large LDL
M-VLDL-CE%,0.93 [0.92-0.95],7.739e-10,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.93 [0.91-0.95],9.538e-08,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-FC%,0.93 [0.91-0.95],8.113e-05,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Clinical LDL-C,0.93 [0.91-0.95],1.554e-06,***,Clinical LDL Cholesterol
S-LDL-FC,0.93 [0.91-0.95],9.111e-06,***,Free Cholesterol in Small LDL
DHA%,0.93 [0.91-0.95],1.570e-06,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-PL,0.93 [0.91-0.95],7.890e-06,***,Phospholipids in IDL
M-LDL-C%,0.93 [0.91-0.95],3.677e-09,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-P,0.93 [0.91-0.95],5.393e-06,***,Concentration of IDL Particles
L-VLDL-C%,0.93 [0.91-0.95],2.004e-05,***,Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-CE,0.93 [0.91-0.95],1.890e-05,***,Cholesteryl Esters in Very Small VLDL
Omega-6%,0.93 [0.91-0.94],2.231e-09,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-LDL-C%,0.93 [0.91-0.95],1.381e-08,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-L,0.93 [0.91-0.95],1.553e-07,***,Total-Lipids in IDL
LDL-FC,0.92 [0.91-0.94],9.844e-08,***,Free Cholesterol in LDL
S-VLDL-C%,0.92 [0.91-0.94],2.977e-09,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-C%,0.92 [0.91-0.94],1.445e-11,***,Cholesterol to Total-Lipids in Medium VLDL percentage
DHA,0.92 [0.90-0.94],1.371e-06,***,Docosahexaenoic Acid
M-VLDL-PL%,0.92 [0.90-0.94],1.917e-10,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-LDL-FC,0.92 [0.90-0.94],9.493e-09,***,Free Cholesterol in Large LDL
M-VLDL-CE,0.92 [0.90-0.94],9.909e-09,***,Cholesteryl Esters in Medium VLDL
L-VLDL-CE%,0.92 [0.90-0.94],4.058e-08,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-VLDL-FC%,0.92 [0.90-0.94],1.131e-11,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-C,0.92 [0.90-0.94],2.461e-10,***,Cholesterol in IDL
IDL-CE,0.92 [0.90-0.94],4.298e-10,***,Cholesteryl Esters in IDL
IDL-FC,0.92 [0.90-0.94],1.536e-09,***,Free Cholesterol in IDL
L-LDL-C%,0.92 [0.90-0.93],6.716e-14,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.92 [0.90-0.93],9.400e-15,***,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,0.91 [0.90-0.93],7.600e-17,***,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-FC%,0.91 [0.90-0.93],2.727e-13,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.91 [0.90-0.93],2.808e-15,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XL-VLDL-CE%,0.91 [0.89-0.93],7.795e-09,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
PUFA%,0.91 [0.89-0.93],1.467e-15,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-FC%,0.91 [0.89-0.93],2.395e-07,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-FC,0.91 [0.88-0.94],0.010,*,Free Cholesterol in Large HDL
S-VLDL-PL%,0.91 [0.89-0.93],2.587e-13,***,Phospholipids to Total-Lipids in Small VLDL percentage
L-HDL-P,0.91 [0.88-0.94],0.011,*,Concentration of Large HDL Particles
XL-HDL-PL,0.91 [0.88-0.94],0.004,**,Phospholipids in Very Large HDL
XS-VLDL-C%,0.91 [0.89-0.92],1.919e-18,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-VLDL-C%,0.91 [0.89-0.93],1.810e-09,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XS-VLDL-CE%,0.91 [0.89-0.92],9.601e-20,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Unsaturation,0.90 [0.89-0.92],4.424e-15,***,Degree of Unsaturation
L-HDL-C,0.90 [0.87-0.93],1.090e-04,***,Cholesterol in Large HDL
XL-HDL-FC,0.90 [0.88-0.93],4.185e-06,***,Free Cholesterol in Very Large HDL
L-HDL-CE,0.90 [0.87-0.93],4.233e-05,***,Cholesteryl Esters in Large HDL
XL-HDL-L,0.90 [0.87-0.93],3.712e-05,***,Total-Lipids in Very Large HDL
LA%,0.90 [0.88-0.92],1.770e-20,***,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-P,0.90 [0.87-0.93],2.992e-05,***,Concentration of Very Large HDL Particles
PUFA/MUFA,0.90 [0.88-0.91],2.525e-19,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-HDL-C,0.88 [0.85-0.91],7.038e-09,***,Cholesterol in Very Large HDL
XL-HDL-CE,0.88 [0.85-0.91],5.739e-09,***,Cholesteryl Esters in Very Large HDL
