Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.35 [1.19-1.53],0.733,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.32 [1.18-1.48],0.270,,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.31 [1.17-1.47],0.811,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.30 [1.16-1.46],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-CE%,1.05 [0.93-1.19],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.97 [0.86-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.82 [0.73-0.91],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.81 [0.72-0.90],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-CE%,0.80 [0.73-0.88],0.932,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,0.79 [0.72-0.87],0.644,,Cholesterol to Total-Lipids in Large HDL percentage
