Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.21 [1.18-1.25],1.711e-36,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.21 [1.18-1.25],1.253e-32,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.20 [1.17-1.24],2.063e-28,***,Glycoprotein Acetyls
IDL-TG%,1.20 [1.16-1.23],2.342e-30,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.20 [1.16-1.23],4.485e-30,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.18 [1.14-1.21],6.431e-22,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.17 [1.13-1.21],8.640e-19,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,1.16 [1.13-1.19],1.265e-17,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.13 [1.10-1.17],9.718e-11,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.13 [1.10-1.16],6.522e-13,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-PL%,1.13 [1.10-1.17],3.237e-10,***,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-TG%,1.13 [1.10-1.16],5.510e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.13 [1.09-1.17],1.205e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
S-VLDL-TG%,1.12 [1.09-1.16],4.906e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-TG%,1.11 [1.07-1.14],1.777e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,1.10 [1.07-1.14],1.648e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.09 [1.06-1.13],0.002,**,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-FC%,0.93 [0.90-0.95],0.004,**,Free Cholesterol to Total-Lipids in Small LDL percentage
Acetate,0.92 [0.90-0.95],0.029,*,Acetate
DHA%,0.92 [0.89-0.95],0.005,**,Docosahexaenoic Acid to Total-Fatty Acids percentage
VLDL-CE,0.92 [0.89-0.95],0.023,*,Cholesteryl Esters in VLDL
M-VLDL-P,0.92 [0.89-0.95],0.013,*,Concentration of Medium VLDL Particles
XS-VLDL-CE,0.92 [0.89-0.95],0.031,*,Cholesteryl Esters in Very Small VLDL
S-HDL-PL,0.92 [0.89-0.95],0.008,**,Phospholipids in Small HDL
M-VLDL-PL,0.92 [0.89-0.95],0.007,**,Phospholipids in Medium VLDL
M-VLDL-PL%,0.92 [0.89-0.94],2.029e-04,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Omega-3,0.92 [0.89-0.95],0.012,*,Omega-3 Fatty Acids
XL-VLDL-CE%,0.92 [0.89-0.95],0.022,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-VLDL-FC%,0.91 [0.89-0.94],1.137e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-L,0.91 [0.88-0.94],0.013,*,Total-Lipids in Medium HDL
S-LDL-PL,0.91 [0.89-0.94],6.083e-04,***,Phospholipids in Small LDL
S-LDL-P,0.91 [0.88-0.94],6.931e-04,***,Concentration of Small LDL Particles
M-VLDL-CE%,0.91 [0.89-0.93],4.877e-08,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-VLDL-FC,0.91 [0.88-0.94],7.008e-04,***,Free Cholesterol in Small VLDL
M-LDL-FC%,0.91 [0.88-0.93],2.943e-06,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-C%,0.91 [0.88-0.93],7.044e-06,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-FC,0.91 [0.88-0.94],1.806e-04,***,Free Cholesterol in Medium VLDL
M-VLDL-C%,0.91 [0.88-0.93],2.970e-07,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Phosphoglyc,0.90 [0.88-0.93],1.878e-05,***,Phosphoglycerides
SM,0.90 [0.88-0.93],4.336e-05,***,Sphingomyelins
S-HDL-L,0.90 [0.87-0.93],5.199e-06,***,Total-Lipids in Small HDL
M-LDL-P,0.90 [0.87-0.93],4.811e-06,***,Concentration of Medium LDL Particles
S-HDL-FC,0.90 [0.87-0.93],4.557e-06,***,Free Cholesterol in Small HDL
M-HDL-P,0.90 [0.87-0.93],6.189e-04,***,Concentration of Medium HDL Particles
ApoB,0.90 [0.87-0.93],6.905e-07,***,Apolipoprotein B
Total-L,0.90 [0.87-0.93],6.902e-08,***,Total-Lipids in Lipoprotein Particles
L-HDL-C%,0.90 [0.88-0.92],1.050e-10,***,Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-FC,0.90 [0.87-0.93],7.384e-04,***,Free Cholesterol in Medium HDL
Omega-6%,0.90 [0.87-0.92],8.696e-09,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-CE%,0.90 [0.87-0.92],1.782e-08,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
HDL-L,0.90 [0.87-0.93],1.315e-04,***,Total-Lipids in HDL
LDL-P,0.90 [0.87-0.92],8.090e-07,***,Concentration of LDL Particles
S-LDL-L,0.90 [0.87-0.92],2.009e-07,***,Total-Lipids in Small LDL
L-HDL-CE%,0.90 [0.87-0.92],4.137e-12,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-LDL-P,0.90 [0.87-0.92],6.726e-07,***,Concentration of Large LDL Particles
Remnant-C,0.89 [0.87-0.92],1.177e-08,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-PL,0.89 [0.87-0.92],3.895e-08,***,Total-Phospholipids in Lipoprotein Particles
IDL-PL,0.89 [0.87-0.92],1.002e-07,***,Phospholipids in IDL
HDL-FC,0.89 [0.86-0.93],4.556e-04,***,Free Cholesterol in HDL
IDL-P,0.89 [0.86-0.92],9.033e-08,***,Concentration of IDL Particles
DHA,0.89 [0.86-0.92],2.560e-07,***,Docosahexaenoic Acid
PC,0.89 [0.86-0.92],4.259e-08,***,Phosphatidylcholines
S-LDL-CE,0.89 [0.86-0.92],7.018e-09,***,Cholesteryl Esters in Small LDL
M-HDL-C,0.89 [0.86-0.92],3.092e-06,***,Cholesterol in Medium HDL
S-HDL-CE%,0.89 [0.86-0.92],5.390e-10,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-HDL-CE,0.89 [0.86-0.92],2.095e-06,***,Cholesteryl Esters in Medium HDL
