Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.12 [1.08-1.17],0.054,,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.11 [1.06-1.17],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.09 [1.05-1.14],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.05 [1.00-1.10],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.01 [0.96-1.06],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-C%,0.90 [0.87-0.94],0.423,,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,0.90 [0.86-0.94],0.566,,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-CE%,0.90 [0.86-0.94],0.183,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.90 [0.86-0.94],0.133,,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,0.90 [0.86-0.93],0.036,*,Cholesterol to Total-Lipids in IDL percentage
